title,rating,url
Grilled Pork Kebabs with Manchamantel Sauce ,4.375,https://www.epicurious.com/search?q=Grilled+Pork+Kebabs+with+Manchamantel+Sauce
Puerto Rican Pineapple Rum Cake ,3.75,https://www.epicurious.com/search?q=Puerto+Rican+Pineapple+Rum+Cake
Goddess Guacamole ,4.375,https://www.epicurious.com/search?q=Goddess+Guacamole
Cheddar-Chive Scones ,4.375,https://www.epicurious.com/search?q=Cheddar-Chive+Scones
"Tomato, Mint, and Red Onion Salad ",4.375,https://www.epicurious.com/search?q=Tomato%2C+Mint%2C+and+Red+Onion+Salad
Spaghetti Carbonara with Pork Belly and Fresh Peas ,4.375,https://www.epicurious.com/search?q=Spaghetti+Carbonara+with+Pork+Belly+and+Fresh+Peas
Chai Pots de Crème ,3.125,https://www.epicurious.com/search?q=Chai+Pots+de+Cr%C3%A8me
Apple Gingerbread Cake With Cream ,4.375,https://www.epicurious.com/search?q=Apple+Gingerbread+Cake+With+Cream
"Grilled Lamb, Potato, Bean and Mushroom Salad ",5.0,https://www.epicurious.com/search?q=Grilled+Lamb%2C+Potato%2C+Bean+and+Mushroom+Salad
Maple-Barbecued Pork Burgers ,4.375,https://www.epicurious.com/search?q=Maple-Barbecued+Pork+Burgers
Grilled Flank Steak with Rosemary ,4.375,https://www.epicurious.com/search?q=Grilled+Flank+Steak+with+Rosemary
Flank Steak ,4.375,https://www.epicurious.com/search?q=Flank+Steak
Chipotle Beef Chili with Lime Crema ,4.375,https://www.epicurious.com/search?q=Chipotle+Beef+Chili+with+Lime+Crema
Root Vegetable and Mushroom Pie with Rosemary Biscuit Topping ,3.75,https://www.epicurious.com/search?q=Root+Vegetable+and+Mushroom+Pie+with+Rosemary+Biscuit+Topping
Flanagan ,0.0,https://www.epicurious.com/search?q=Flanagan
Seared Tuna with Wasabi-Coconut Sauce and Roasted-Pepper Rice Pilaf ,3.75,https://www.epicurious.com/search?q=Seared+Tuna+with+Wasabi-Coconut+Sauce+and+Roasted-Pepper+Rice+Pilaf
Black Rice Salad ,0.0,https://www.epicurious.com/search?q=Black+Rice+Salad
Iced Coffee Mousse ,4.375,https://www.epicurious.com/search?q=Iced+Coffee+Mousse
Gnocchetti Sardi with Wild Boar ,4.375,https://www.epicurious.com/search?q=Gnocchetti+Sardi+with+Wild+Boar
Lebanese Chicken ,4.375,https://www.epicurious.com/search?q=Lebanese+Chicken
Spiced Herb Marinade for Fish ,4.375,https://www.epicurious.com/search?q=Spiced+Herb+Marinade+for+Fish
Asian Bow-Tie Pasta Salad with Shrimp and Vegetables ,4.375,https://www.epicurious.com/search?q=Asian+Bow-Tie+Pasta+Salad+with+Shrimp+and+Vegetables
Turkey Cutlets with Cilantro-Almond Sauce ,4.375,https://www.epicurious.com/search?q=Turkey+Cutlets+with+Cilantro-Almond+Sauce
Piña Piquante ,0.0,https://www.epicurious.com/search?q=Pi%C3%B1a+Piquante
"Shrimp, Jícama, and Apricot Salad ",4.375,https://www.epicurious.com/search?q=Shrimp%2C+J%C3%ADcama%2C+and+Apricot+Salad
Chicken Clemenceau ,3.125,https://www.epicurious.com/search?q=Chicken+Clemenceau
Bourbon Butterscotch Sauce ,4.375,https://www.epicurious.com/search?q=Bourbon+Butterscotch+Sauce
Chocolate Peanut Butter Pretzel Cupcakes ,5.0,https://www.epicurious.com/search?q=Chocolate+Peanut+Butter+Pretzel+Cupcakes
Cranberry-Tequila Cream Cheese Tart with Cornmeal Crust ,4.375,https://www.epicurious.com/search?q=Cranberry-Tequila+Cream+Cheese+Tart+with+Cornmeal+Crust
Mushroom-Shallot Quiche ,4.375,https://www.epicurious.com/search?q=Mushroom-Shallot+Quiche
Penne with Sausage and Tomatoes ,4.375,https://www.epicurious.com/search?q=Penne+with+Sausage+and+Tomatoes
Skirt Steak Tostadas With Cashew Salsa and Red Cabbage Slaw ,5.0,https://www.epicurious.com/search?q=Skirt+Steak+Tostadas+With+Cashew+Salsa+and+Red+Cabbage+Slaw
Corn Cakes with Parmesan Cheese ,3.125,https://www.epicurious.com/search?q=Corn+Cakes+with+Parmesan+Cheese
Cranberry Swirl Cheesecake with Cranberry-Raspberry Compote ,4.375,https://www.epicurious.com/search?q=Cranberry+Swirl+Cheesecake+with+Cranberry-Raspberry+Compote
Mincemeat Ice Cream ,4.375,https://www.epicurious.com/search?q=Mincemeat+Ice+Cream
Pickled Vegetable Lettuce Cups ,5.0,https://www.epicurious.com/search?q=Pickled+Vegetable+Lettuce+Cups
"Rigatoni With Brussels Sprouts, Parmesan, Lemon, and Leek ",3.125,https://www.epicurious.com/search?q=Rigatoni+With+Brussels+Sprouts%2C+Parmesan%2C+Lemon%2C+and+Leek
Chicken Breasts Stuffed with Goat Cheese and Basil ,4.375,https://www.epicurious.com/search?q=Chicken+Breasts+Stuffed+with+Goat+Cheese+and+Basil
Wilted Kale and Roasted-Potato Winter Salad ,5.0,https://www.epicurious.com/search?q=Wilted+Kale+and+Roasted-Potato+Winter+Salad
Vegan Pasta Alfredo With Two Stroganoff Variations ,0.0,https://www.epicurious.com/search?q=Vegan+Pasta+Alfredo+With+Two+Stroganoff+Variations
Hot Soft Pretzels ,0.0,https://www.epicurious.com/search?q=Hot+Soft+Pretzels
Brown Sugar & Cinnamon Panna Cotta with Apple Cider Gelée ,3.75,https://www.epicurious.com/search?q=Brown+Sugar+%26+Cinnamon+Panna+Cotta+with+Apple+Cider+Gel%C3%A9e
Red Berry Sauce ,5.0,https://www.epicurious.com/search?q=Red+Berry+Sauce
Asian-Style Noodle Salad ,3.75,https://www.epicurious.com/search?q=Asian-Style+Noodle+Salad
"Miso, Carrot, and Sesame Dressing ",4.375,https://www.epicurious.com/search?q=Miso%2C+Carrot%2C+and+Sesame+Dressing
Potato and Macaroni Gratin ,4.375,https://www.epicurious.com/search?q=Potato+and+Macaroni+Gratin
Savory Spring Vegetable and Goat Cheese Tart ,5.0,https://www.epicurious.com/search?q=Savory+Spring+Vegetable+and+Goat+Cheese+Tart
Grilled Sea Bass with Oregano and Tomatoes ,3.75,https://www.epicurious.com/search?q=Grilled+Sea+Bass+with+Oregano+and+Tomatoes
"Asparagus, Ham, and Poached Egg Salad ",0.0,https://www.epicurious.com/search?q=Asparagus%2C+Ham%2C+and+Poached+Egg+Salad
Roast Chicken with White Bean Stew and Pancetta ,3.75,https://www.epicurious.com/search?q=Roast+Chicken+with+White+Bean+Stew+and+Pancetta
Crispy Potato-Leek Kugel ,3.125,https://www.epicurious.com/search?q=Crispy+Potato-Leek+Kugel
Cider Bishop ,0.0,https://www.epicurious.com/search?q=Cider+Bishop
Carrot Soup with Star Anise ,3.125,https://www.epicurious.com/search?q=Carrot+Soup+with+Star+Anise
Honey Syrup ,3.75,https://www.epicurious.com/search?q=Honey+Syrup
"Halibut and Roasted Potatoes, Orange, and Rosemary ",3.75,https://www.epicurious.com/search?q=Halibut+and+Roasted+Potatoes%2C+Orange%2C+and+Rosemary
Mushroom and Leek Soup with Thyme Cream ,4.375,https://www.epicurious.com/search?q=Mushroom+and+Leek+Soup+with+Thyme+Cream
"Grilled Squid on Spinach, Red Pepper, and Mango Salad ",3.75,https://www.epicurious.com/search?q=Grilled+Squid+on+Spinach%2C+Red+Pepper%2C+and+Mango+Salad
Herbed Buttered Parsnips ,2.5,https://www.epicurious.com/search?q=Herbed+Buttered+Parsnips
Raw Blueberry Tartlets ,4.375,https://www.epicurious.com/search?q=Raw+Blueberry+Tartlets
"Taglierini with Morels, Asparagus, and Nasturtiums ",3.75,https://www.epicurious.com/search?q=Taglierini+with+Morels%2C+Asparagus%2C+and+Nasturtiums
Chocolate Chip Ginger Crisps ,3.75,https://www.epicurious.com/search?q=Chocolate+Chip+Ginger+Crisps
Tropical Fruit with Rum and Lime ,3.75,https://www.epicurious.com/search?q=Tropical+Fruit+with+Rum+and+Lime
Chicken Fricassée with Lemon Mustard Sauce ,3.75,https://www.epicurious.com/search?q=Chicken+Fricass%C3%A9e+with+Lemon+Mustard+Sauce
Turkey Meatball Grinder ,4.375,https://www.epicurious.com/search?q=Turkey+Meatball+Grinder
Jerusalem Artichoke Pickles ,0.0,https://www.epicurious.com/search?q=Jerusalem+Artichoke+Pickles
Crab Cakes with Avocado Salad ,4.375,https://www.epicurious.com/search?q=Crab+Cakes+with+Avocado+Salad
Quince Compote ,4.375,https://www.epicurious.com/search?q=Quince+Compote
Coriander and Cumin Flatbread ,3.75,https://www.epicurious.com/search?q=Coriander+and+Cumin+Flatbread
"Potato, Leek, Gruyère and Oyster Mushroom Gratin ",4.375,https://www.epicurious.com/search?q=Potato%2C+Leek%2C+Gruy%C3%A8re+and+Oyster+Mushroom+Gratin
Spiced Cranberry-Pear Sundaes ,5.0,https://www.epicurious.com/search?q=Spiced+Cranberry-Pear+Sundaes
Stir-Fried Chicken With Black Beans ,0.0,https://www.epicurious.com/search?q=Stir-Fried+Chicken+With+Black+Beans
Spiced Chicken Breasts with Poblano and Bell Pepper Rajas ,3.75,https://www.epicurious.com/search?q=Spiced+Chicken+Breasts+with+Poblano+and+Bell+Pepper+Rajas
Rhett Butler ,5.0,https://www.epicurious.com/search?q=Rhett+Butler
"Smoked Salmon, Watercress, and Daikon Salad with Ginger Vinaigrette ",3.125,https://www.epicurious.com/search?q=Smoked+Salmon%2C+Watercress%2C+and+Daikon+Salad+with+Ginger+Vinaigrette
Calamari with Roasted Tomato Sauce ,1.25,https://www.epicurious.com/search?q=Calamari+with+Roasted+Tomato+Sauce
Pineapple Mango Chutney Dip with Curried Walnuts ,0.0,https://www.epicurious.com/search?q=Pineapple+Mango+Chutney+Dip+with+Curried+Walnuts
Garlic Shrimp with Red Peppers and Wild Mushrooms ,3.75,https://www.epicurious.com/search?q=Garlic+Shrimp+with+Red+Peppers+and+Wild+Mushrooms
Clam and Cod Chowder ,5.0,https://www.epicurious.com/search?q=Clam+and+Cod+Chowder
Tomato-Feta Open-Face Sandwich ,4.375,https://www.epicurious.com/search?q=Tomato-Feta+Open-Face+Sandwich
Potatoes Topped with Smoked Salmon and Fennel ,4.375,https://www.epicurious.com/search?q=Potatoes+Topped+with+Smoked+Salmon+and+Fennel
Bbq Onion and Smoked Gouda Quesadillas with Pea Shoot Mini Salad ,4.375,https://www.epicurious.com/search?q=Bbq+Onion+and+Smoked+Gouda+Quesadillas+with+Pea+Shoot+Mini+Salad
Roasted Jalapeño-Tomato Salsa with Fresh Cilantro ,4.375,https://www.epicurious.com/search?q=Roasted+Jalape%C3%B1o-Tomato+Salsa+with+Fresh+Cilantro
Herb Chicken with Panko-Pecan Crust ,4.375,https://www.epicurious.com/search?q=Herb+Chicken+with+Panko-Pecan+Crust
Four-Onion Gratin ,4.375,https://www.epicurious.com/search?q=Four-Onion+Gratin
Yukon Gold Potato Gratin with Horseradish & Parmesan ,5.0,https://www.epicurious.com/search?q=Yukon+Gold+Potato+Gratin+with+Horseradish+%26+Parmesan
Anadama Rolls ,4.375,https://www.epicurious.com/search?q=Anadama+Rolls
Strawberry Red-Currant Parfait ,3.75,https://www.epicurious.com/search?q=Strawberry+Red-Currant+Parfait
Soy-Basted Chicken Kebabs With Sesame-Citrus Sprinkle ,4.375,https://www.epicurious.com/search?q=Soy-Basted+Chicken+Kebabs+With+Sesame-Citrus+Sprinkle
Fennel-Radicchio Salad ,3.125,https://www.epicurious.com/search?q=Fennel-Radicchio+Salad
Basic Nut Milk ,4.375,https://www.epicurious.com/search?q=Basic+Nut+Milk
"Pistachio, Strawberry and Vanilla Semifreddo ",4.375,https://www.epicurious.com/search?q=Pistachio%2C+Strawberry+and+Vanilla+Semifreddo
Cilantro-Parsley Chutney ,0.0,https://www.epicurious.com/search?q=Cilantro-Parsley+Chutney
Quick Chicken and Chorizo Paella ,4.375,https://www.epicurious.com/search?q=Quick+Chicken+and+Chorizo+Paella
Slow-Cooked Tomato and Herb White Beans ,4.375,https://www.epicurious.com/search?q=Slow-Cooked+Tomato+and+Herb+White+Beans
Pine Nut Brittle ,3.75,https://www.epicurious.com/search?q=Pine+Nut+Brittle
Prosciutto Rolls with Arugula and Figs ,4.375,https://www.epicurious.com/search?q=Prosciutto+Rolls+with+Arugula+and+Figs
Spring Vegetable and Quinoa Pilaf ,4.375,https://www.epicurious.com/search?q=Spring+Vegetable+and+Quinoa+Pilaf
Watermelon-Ginger Agua Fresca ,4.375,https://www.epicurious.com/search?q=Watermelon-Ginger+Agua+Fresca
Spicy Tamarind Skirt Steak ,3.75,https://www.epicurious.com/search?q=Spicy+Tamarind+Skirt+Steak
Parmesan Thumbprint Cookies with Tomato-Tart Cherry Jam ,4.375,https://www.epicurious.com/search?q=Parmesan+Thumbprint+Cookies+with+Tomato-Tart+Cherry+Jam
Spiced Waffles with Caramelized Apples ,4.375,https://www.epicurious.com/search?q=Spiced+Waffles+with+Caramelized+Apples
Plantation Shrimp with Shiitake Mushrooms and Baby Bok Choy ,3.125,https://www.epicurious.com/search?q=Plantation+Shrimp+with+Shiitake+Mushrooms+and+Baby+Bok+Choy
Triple-Chocolate Cookie and Strawberry Ice Cream Sandwiches ,4.375,https://www.epicurious.com/search?q=Triple-Chocolate+Cookie+and+Strawberry+Ice+Cream+Sandwiches
Bacon Corn Muffins ,3.125,https://www.epicurious.com/search?q=Bacon+Corn+Muffins
Mint-Chili Sauce ,3.75,https://www.epicurious.com/search?q=Mint-Chili+Sauce
Parsley Soup ,3.75,https://www.epicurious.com/search?q=Parsley+Soup
Berries with Ricotta Cream ,3.75,https://www.epicurious.com/search?q=Berries+with+Ricotta+Cream
Simple Veal Pasta Sauce ,3.75,https://www.epicurious.com/search?q=Simple+Veal+Pasta+Sauce
Spiced Grilled Cornish Hen ,4.375,https://www.epicurious.com/search?q=Spiced+Grilled+Cornish+Hen
Frizzled Onion ,3.125,https://www.epicurious.com/search?q=Frizzled+Onion
Potato and Porcini Torte ,3.75,https://www.epicurious.com/search?q=Potato+and+Porcini+Torte
Iced Maple Cream with Berries ,4.375,https://www.epicurious.com/search?q=Iced+Maple+Cream+with+Berries
Treacle Farls ,3.75,https://www.epicurious.com/search?q=Treacle+Farls
Coconut Blondies ,4.375,https://www.epicurious.com/search?q=Coconut+Blondies
Tricolor Vegetable Sauté with Cumin Seeds and Oregano ,2.5,https://www.epicurious.com/search?q=Tricolor+Vegetable+Saut%C3%A9+with+Cumin+Seeds+and+Oregano
"Brioche ""Bread Pudding"" with Caramelized Apples ",5.0,https://www.epicurious.com/search?q=Brioche+%22Bread+Pudding%22+with+Caramelized+Apples
Peanut Butter–Sriracha Toast ,0.0,https://www.epicurious.com/search?q=Peanut+Butter%E2%80%93Sriracha+Toast
Blackberry Semifreddi with Walnut Meringue ,4.375,https://www.epicurious.com/search?q=Blackberry+Semifreddi+with+Walnut+Meringue
Southwestern Lime Chicken with Ancho Chili Sauce ,4.375,https://www.epicurious.com/search?q=Southwestern+Lime+Chicken+with+Ancho+Chili+Sauce
Frozen Margarita ,1.25,https://www.epicurious.com/search?q=Frozen+Margarita
Microwave Chocolate Orange Raisin Cakes with Chocolate Glaze ,5.0,https://www.epicurious.com/search?q=Microwave+Chocolate+Orange+Raisin+Cakes+with+Chocolate+Glaze
Lamb Shank Stifado with Sauteed Potatoes ,4.375,https://www.epicurious.com/search?q=Lamb+Shank+Stifado+with+Sauteed+Potatoes
Pesto Vinaigrette ,5.0,https://www.epicurious.com/search?q=Pesto+Vinaigrette
Poached Shrimp with Lemon-Horseradish Dipping Sauce ,3.75,https://www.epicurious.com/search?q=Poached+Shrimp+with+Lemon-Horseradish+Dipping+Sauce
Alsatian Onion and Bacon Tartlets ,3.75,https://www.epicurious.com/search?q=Alsatian+Onion+and+Bacon+Tartlets
Butternut Squash and Creamed-Spinach Gratin ,4.375,https://www.epicurious.com/search?q=Butternut+Squash+and+Creamed-Spinach+Gratin
Aunt Margaret's Lemon Cream Spongecake ,3.125,https://www.epicurious.com/search?q=Aunt+Margaret%27s+Lemon+Cream+Spongecake
Potato Stew ,3.75,https://www.epicurious.com/search?q=Potato+Stew
Citrus and Endive with Walnut Gremolata ,3.125,https://www.epicurious.com/search?q=Citrus+and+Endive+with+Walnut+Gremolata
Vinegar-Braised Chicken and Onions ,4.375,https://www.epicurious.com/search?q=Vinegar-Braised+Chicken+and+Onions
Thai-Inspired Shrimp Stir-Fry ,4.375,https://www.epicurious.com/search?q=Thai-Inspired+Shrimp+Stir-Fry
Mesclun Salad with Goat Cheese-Stuffed Figs Wrapped in Bacon ,4.375,https://www.epicurious.com/search?q=Mesclun+Salad+with+Goat+Cheese-Stuffed+Figs+Wrapped+in+Bacon
Chestnut and Wild Mushroom Stuffing ,4.375,https://www.epicurious.com/search?q=Chestnut+and+Wild+Mushroom+Stuffing
Vanilla-Buttermilk Cake With Raspberries and Orange Cream-Cheese Frosting ,3.75,https://www.epicurious.com/search?q=Vanilla-Buttermilk+Cake+With+Raspberries+and+Orange+Cream-Cheese+Frosting
German-Style Fried Potatoes ,4.375,https://www.epicurious.com/search?q=German-Style+Fried+Potatoes
Shiitake-Crusted Chicken with Creamed Mushrooms ,3.75,https://www.epicurious.com/search?q=Shiitake-Crusted+Chicken+with+Creamed+Mushrooms
"Potato Salad with Pancetta, Rosemary, and Lemon ",4.375,https://www.epicurious.com/search?q=Potato+Salad+with+Pancetta%2C+Rosemary%2C+and+Lemon
Grilled Cheddar Cheese and Ham Sandwiches ,4.375,https://www.epicurious.com/search?q=Grilled+Cheddar+Cheese+and+Ham+Sandwiches
Carrot Soup ,3.75,https://www.epicurious.com/search?q=Carrot+Soup
Orange-Rhubarb Pie with Apricots ,3.125,https://www.epicurious.com/search?q=Orange-Rhubarb+Pie+with+Apricots
Taglierini with Caramelized Scallops and Rosemary Beurre Blanc ,4.375,https://www.epicurious.com/search?q=Taglierini+with+Caramelized+Scallops+and+Rosemary+Beurre+Blanc
Herb and Cheese Pie ,3.75,https://www.epicurious.com/search?q=Herb+and+Cheese+Pie
Grilled Monterey Sardines with Lemon and Herbs ,5.0,https://www.epicurious.com/search?q=Grilled+Monterey+Sardines+with+Lemon+and+Herbs
Peach and Mascarpone Cheesecake with Balsamic Syrup ,3.75,https://www.epicurious.com/search?q=Peach+and+Mascarpone+Cheesecake+with+Balsamic+Syrup
Root Vegetable Gratin with Blue Cheese ,4.375,https://www.epicurious.com/search?q=Root+Vegetable+Gratin+with+Blue+Cheese
Shrimp Sates with Spiced Pistachio Chutney ,3.75,https://www.epicurious.com/search?q=Shrimp+Sates+with+Spiced+Pistachio+Chutney
Chilled Lime-Coconut Pie with Macadamia-Coconut Crust ,4.375,https://www.epicurious.com/search?q=Chilled+Lime-Coconut+Pie+with+Macadamia-Coconut+Crust
Tandoori Turkey ,5.0,https://www.epicurious.com/search?q=Tandoori+Turkey
Fried Chick-Pea Sandwiches with Coriander Yogurt ,3.75,https://www.epicurious.com/search?q=Fried+Chick-Pea+Sandwiches+with+Coriander+Yogurt
Baked Chicken and Bacon-Wrapped Lady Apples ,3.75,https://www.epicurious.com/search?q=Baked+Chicken+and+Bacon-Wrapped+Lady+Apples
Ginger Custard Sauce ,4.375,https://www.epicurious.com/search?q=Ginger+Custard+Sauce
"Baguette, Smoked Oyster, and Pancetta Stuffing ",0.0,https://www.epicurious.com/search?q=Baguette%2C+Smoked+Oyster%2C+and+Pancetta+Stuffing
Red Lentil Soup with Garam Masala ,3.75,https://www.epicurious.com/search?q=Red+Lentil+Soup+with+Garam+Masala
Wild Mushroom and Onion Kasha ,3.75,https://www.epicurious.com/search?q=Wild+Mushroom+and+Onion+Kasha
Rustic Nut Bars ,4.375,https://www.epicurious.com/search?q=Rustic+Nut+Bars
Pork Stir-Fry with Green Beans and Peanuts ,4.375,https://www.epicurious.com/search?q=Pork+Stir-Fry+with+Green+Beans+and+Peanuts
Pistachio-Crusted Chicken with Carrot Raita ,4.375,https://www.epicurious.com/search?q=Pistachio-Crusted+Chicken+with+Carrot+Raita
Salmon with Pink Peppercorn Tartar Sauce ,5.0,https://www.epicurious.com/search?q=Salmon+with+Pink+Peppercorn+Tartar+Sauce
Corn Chive Pudding ,4.375,https://www.epicurious.com/search?q=Corn+Chive+Pudding
Fruit Smoothie ,3.75,https://www.epicurious.com/search?q=Fruit+Smoothie
Linguine alla Carbonara ,3.75,https://www.epicurious.com/search?q=Linguine+alla+Carbonara
Tuna Steak and Vegetable Sandwiches ,0.0,https://www.epicurious.com/search?q=Tuna+Steak+and+Vegetable+Sandwiches
Spiced Hazelnut-Pear Cake With Chocolate Sauce ,3.125,https://www.epicurious.com/search?q=Spiced+Hazelnut-Pear+Cake+With+Chocolate+Sauce
Turkish-Style Lamb Burgers with Walnut Sauce ,3.75,https://www.epicurious.com/search?q=Turkish-Style+Lamb+Burgers+with+Walnut+Sauce
Sicilian Spinach Sauté ,3.75,https://www.epicurious.com/search?q=Sicilian+Spinach+Saut%C3%A9
Roasted Halibut with Walnut Crust ,4.375,https://www.epicurious.com/search?q=Roasted+Halibut+with+Walnut+Crust
Pork and Pineapple Kebabs with Sweet-and-Sour Sauce ,4.375,https://www.epicurious.com/search?q=Pork+and+Pineapple+Kebabs+with+Sweet-and-Sour+Sauce
Spiced Poussins ,4.375,https://www.epicurious.com/search?q=Spiced+Poussins
Honey-Glazed Pecans ,3.75,https://www.epicurious.com/search?q=Honey-Glazed+Pecans
Chipotle-Glazed Ribs ,5.0,https://www.epicurious.com/search?q=Chipotle-Glazed+Ribs
Herb-Rubbed Turkey with Roasted-Garlic Gravy ,4.375,https://www.epicurious.com/search?q=Herb-Rubbed+Turkey+with+Roasted-Garlic+Gravy
Grilled Chicken with Mustard-Dill Sauce ,3.125,https://www.epicurious.com/search?q=Grilled+Chicken+with+Mustard-Dill+Sauce
Pork Braised with Autumn Vegetables ,3.125,https://www.epicurious.com/search?q=Pork+Braised+with+Autumn+Vegetables
Spicy Steak and Corn Soft Tacos ,3.75,https://www.epicurious.com/search?q=Spicy+Steak+and+Corn+Soft+Tacos
Pork Chops with Mustard Crumbs ,3.75,https://www.epicurious.com/search?q=Pork+Chops+with+Mustard+Crumbs
White Chocolate Layer Cake with Apricot Filling and White Chocolate Buttercream ,4.375,https://www.epicurious.com/search?q=White+Chocolate+Layer+Cake+with+Apricot+Filling+and+White+Chocolate+Buttercream
Maple-Ginger Butternut Squash ,3.75,https://www.epicurious.com/search?q=Maple-Ginger+Butternut+Squash
Pumpkin Pie with Ginger Streusel ,4.375,https://www.epicurious.com/search?q=Pumpkin+Pie+with+Ginger+Streusel
Oven-Roasted Sea Bass with Ginger and Lime Sauce ,4.375,https://www.epicurious.com/search?q=Oven-Roasted+Sea+Bass+with+Ginger+and+Lime+Sauce
Baked Stuffed Mushrooms with Crab ,3.75,https://www.epicurious.com/search?q=Baked+Stuffed+Mushrooms+with+Crab
Fresh Fig Tart with Rosemary Cornmeal Crust and Lemon Mascarpone Cream ,4.375,https://www.epicurious.com/search?q=Fresh+Fig+Tart+with+Rosemary+Cornmeal+Crust+and+Lemon+Mascarpone+Cream
Braised Lamb in Pomegranate Sauce ,4.375,https://www.epicurious.com/search?q=Braised+Lamb+in+Pomegranate+Sauce
Wild-Mushroom Bundles ,4.375,https://www.epicurious.com/search?q=Wild-Mushroom+Bundles
Easy Corn Bread ,3.75,https://www.epicurious.com/search?q=Easy+Corn+Bread
Honey-Ginger Salmon ,4.375,https://www.epicurious.com/search?q=Honey-Ginger+Salmon
Corn-Bread and Chorizo Stuffing ,4.375,https://www.epicurious.com/search?q=Corn-Bread+and+Chorizo+Stuffing
Beer-Can Cabbage Sandwiches ,3.75,https://www.epicurious.com/search?q=Beer-Can+Cabbage+Sandwiches
Papaya-Pineapple Smoothie ,4.375,https://www.epicurious.com/search?q=Papaya-Pineapple+Smoothie
Chocolate Cake with Mascarpone and Praline ,3.75,https://www.epicurious.com/search?q=Chocolate+Cake+with+Mascarpone+and+Praline
Mustard Chicken and Orzo Casserole with Dill and Capers ,3.75,https://www.epicurious.com/search?q=Mustard+Chicken+and+Orzo+Casserole+with+Dill+and+Capers
Simple Chicken Curry ,3.75,https://www.epicurious.com/search?q=Simple+Chicken+Curry
Meat Loaf With Mushroom Gravy ,2.5,https://www.epicurious.com/search?q=Meat+Loaf+With+Mushroom+Gravy
Chicken Sausage ,3.125,https://www.epicurious.com/search?q=Chicken+Sausage
"Quinoa, Garbanzo, and Spinach Salad with Smoked Paprika Dressing ",3.75,https://www.epicurious.com/search?q=Quinoa%2C+Garbanzo%2C+and+Spinach+Salad+with+Smoked+Paprika+Dressing
Chocolate Angel Food Cake with Fruit and Maple Yogurt ,4.375,https://www.epicurious.com/search?q=Chocolate+Angel+Food+Cake+with+Fruit+and+Maple+Yogurt
Arizona Cheese Strata ,3.75,https://www.epicurious.com/search?q=Arizona+Cheese+Strata
Tomato and Tapenade Tartlets ,4.375,https://www.epicurious.com/search?q=Tomato+and+Tapenade+Tartlets
Muffuletta Sandwich ,4.375,https://www.epicurious.com/search?q=Muffuletta+Sandwich
"Green Melon, Cubanelle Peppers and Ricotta Salata ",4.375,https://www.epicurious.com/search?q=Green+Melon%2C+Cubanelle+Peppers+and+Ricotta+Salata
Middle Eastern Chicken ,3.75,https://www.epicurious.com/search?q=Middle+Eastern+Chicken
Lamb Chops with Everything-Bagel Yogurt and Chickpeas ,5.0,https://www.epicurious.com/search?q=Lamb+Chops+with+Everything-Bagel+Yogurt+and+Chickpeas
Chicken Breasts with Rock-Shrimp Sauce ,3.75,https://www.epicurious.com/search?q=Chicken+Breasts+with+Rock-Shrimp+Sauce
"Roast Chicken with Cumin, Paprika and Allspice ",4.375,https://www.epicurious.com/search?q=Roast+Chicken+with+Cumin%2C+Paprika+and+Allspice
Poached Pear Tart with Caramelized Pistachios ,4.375,https://www.epicurious.com/search?q=Poached+Pear+Tart+with+Caramelized+Pistachios
Cinnamon Flan ,4.375,https://www.epicurious.com/search?q=Cinnamon+Flan
Grilled Italian Sausage with Warm Pepper and Onion Salad ,3.75,https://www.epicurious.com/search?q=Grilled+Italian+Sausage+with+Warm+Pepper+and+Onion+Salad
Imperial Fizz ,0.0,https://www.epicurious.com/search?q=Imperial+Fizz
Skillet Choucroute with Potatoes ,3.125,https://www.epicurious.com/search?q=Skillet+Choucroute+with+Potatoes
Shakshuka ,3.75,https://www.epicurious.com/search?q=Shakshuka
Arugula and Prosciutto Tortilla Pizzas ,3.75,https://www.epicurious.com/search?q=Arugula+and+Prosciutto+Tortilla+Pizzas
"Celery Root, Carrot and Beet Salad ",4.375,https://www.epicurious.com/search?q=Celery+Root%2C+Carrot+and+Beet+Salad
Late-Summer Cherry Pie ,3.75,https://www.epicurious.com/search?q=Late-Summer+Cherry+Pie
Chicken with Tomatillo and Cilantro Sauce ,4.375,https://www.epicurious.com/search?q=Chicken+with+Tomatillo+and+Cilantro+Sauce
Beet and Jícama on Endive with Garlic Yogurt Dressing ,1.25,https://www.epicurious.com/search?q=Beet+and+J%C3%ADcama+on+Endive+with+Garlic+Yogurt+Dressing
Buttery Barley Risotto with Parmesan Cheese ,4.375,https://www.epicurious.com/search?q=Buttery+Barley+Risotto+with+Parmesan+Cheese
Roasted Wild Mushrooms in Red-Wine Reduction ,3.125,https://www.epicurious.com/search?q=Roasted+Wild+Mushrooms+in+Red-Wine+Reduction
"""Route 66"" Chili ",3.75,https://www.epicurious.com/search?q=%22Route+66%22+Chili
"Rice Pudding with Pistachios, Raisins and Saffron ",4.375,https://www.epicurious.com/search?q=Rice+Pudding+with+Pistachios%2C+Raisins+and+Saffron
Earl Grey Tea Ice Cream ,4.375,https://www.epicurious.com/search?q=Earl+Grey+Tea+Ice+Cream
Garlic Ancho Chile Jam ,3.125,https://www.epicurious.com/search?q=Garlic+Ancho+Chile+Jam
Squash Custard Pie ,3.125,https://www.epicurious.com/search?q=Squash+Custard+Pie
